발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
5088,공주시,6658,0,3146,3371,1305,1075,113,2436,3092,12631,476,0,충청남도,1793,2024,1156,0,2814,1381,0,2003,0,752,월송동,7258,1891,0,0,0,0,3332,742,0,1629,1692,1146,324,1241,2309,4425,2458,1378,0,1149,4346,2959,1821,2272,0,230
2987,공주시,4250,0,6,5,926,1,0,2654,2950,1876,0,0,충청남도,247,2024,1,0,774,0,0,1,0,0,유구읍,89,333,0,0,0,0,5,2,0,580,1208,0,0,3826,1071,290,2996,2,0,2964,1851,212,499,3015,0,27
408,공주시,409,0,2,0,85,0,0,1,61,243,0,0,충청남도,5,2024,0,0,15,0,0,0,0,0,의당면,1,0,0,0,0,0,2,0,0,1,24,0,0,9,0,38,11,0,0,8,52,30,37,27,0,0
379,공주시,719,0,32,23,52,40,0,10,84,524,0,0,충청남도,22,2024,24,0,42,13,0,25,0,0,이인면,1174,415,0,0,0,0,230,5,0,33,51,0,0,50,16,164,49,7,0,44,282,24,35,69,0,16
722,공주시,431,0,220,156,218,756,0,96,569,790,0,0,충청남도,161,2024,158,0,252,158,0,44,0,0,정안면,1036,473,0,0,0,0,1056,174,0,262,505,5,0,203,437,129,376,690,0,295,567,682,168,544,0,65
141,공주시,350,0,27,50,16,138,0,29,62,184,0,0,충청남도,16,2024,3,0,60,14,0,44,0,0,주미동,434,1,0,0,0,0,166,0,0,11,44,3,0,55,12,22,58,4,0,54,117,32,54,34,0,2
227,공주시,324,0,610,622,347,1574,110,518,428,163,156,0,충청남도,407,2024,413,0,676,260,0,458,0,102,중동,542,25,0,0,0,0,247,575,0,540,1484,318,51,512,753,1531,696,357,0,366,369,1030,485,1180,0,12
115,공주시,140,0,636,578,340,386,16,802,291,262,36,0,충청남도,569,2024,106,0,510,545,0,541,0,428,중학동,1003,70,0,0,0,0,269,43,0,136,188,653,161,400,222,124,694,421,0,494,217,243,576,187,0,7
0,공주시,13,0,17,0,0,214,0,25,7,15,0,0,충청남도,1,2024,3,0,0,0,0,0,0,0,탄천면,222,28,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,1,11,188,4,35,0,15
10,공주시,4,0,20,61,25,14,0,12,3,7,0,0,충청남도,4,2024,0,0,9,7,0,8,0,0,태봉동,3,0,0,0,0,0,2,0,0,2,19,0,0,8,4,10,15,0,0,71,25,1,75,12,0,4
575,금산군,757,0,14,237,17,12,0,40,138,1405,0,0,충청남도,70,2024,10,0,74,0,0,3,0,0,군북면,1037,222,0,0,0,0,370,0,0,40,166,0,0,4,142,10,1,6,0,13,640,114,32,54,0,1
4008,금산군,2977,0,256,2968,278,229,0,285,3292,4422,0,0,충청남도,216,2024,60,0,621,61,45,215,0,0,금산읍,3278,935,0,0,0,0,3917,0,0,617,1807,0,0,322,2197,232,158,269,0,206,3003,1873,143,2576,0,46
1975,금산군,1568,0,73,782,31,38,0,102,1058,660,0,0,충청남도,53,2024,47,0,72,6,2,50,0,0,금성면,2414,810,0,0,0,0,977,0,0,285,586,0,0,44,847,9,44,29,0,40,1670,1514,60,1022,0,31
1918,금산군,2199,0,2932,1593,406,1365,0,583,1283,3865,0,0,충청남도,97,2024,176,0,4647,70,0,596,0,45,남이면,883,298,0,0,0,0,1231,1042,0,272,8202,217,0,169,242,832,2124,346,0,530,1088,2031,196,4135,0,1
1534,금산군,3736,0,649,994,128,271,0,211,2407,5082,0,0,충청남도,270,2024,53,0,358,16,0,127,0,47,남일면,2090,550,0,0,0,0,450,0,0,187,861,0,0,129,404,892,48,100,0,185,1269,1220,50,712,0,0
5175,금산군,7465,0,5209,3294,4262,7950,0,3397,5065,4194,433,0,충청남도,4458,2024,1099,0,5617,2003,1,3626,0,1337,복수면,8835,3238,0,0,0,0,4803,943,0,1464,3955,2632,0,4767,3536,3661,3845,6155,0,4593,4347,6442,3929,3914,0,2224
43,금산군,1757,0,58,455,30,23,0,49,208,327,0,0,충청남도,25,2024,2,0,30,1,0,34,0,0,부리면,1504,402,0,0,0,0,865,0,0,8,350,0,0,45,100,4,34,32,0,14,681,94,18,265,0,6
1603,금산군,1972,0,50,628,76,9,0,44,1033,637,0,0,충청남도,30,2024,5,0,48,0,0,40,0,0,제원면,879,516,0,0,0,0,143,0,0,162,977,0,0,61,251,8,28,4,0,39,665,217,57,428,0,5
4585,금산군,3917,0,2506,3537,2186,3425,0,1128,3497,3689,32,0,충청남도,866,2024,345,0,1604,873,34,1652,0,641,진산면,3774,874,0,0,0,0,2907,225,0,2800,7687,434,0,4319,3221,1742,1504,2105,0,2666,4308,4801,2071,5807,0,846
22865,금산군,18001,0,18268,23505,12845,12214,54,16773,23861,15256,2614,0,충청남도,15370,2024,7468,0,17787,14567,2554,14159,0,14393,추부면,18647,5457,0,4,0,0,20520,5025,0,11684,28123,12577,6238,15571,18661,11545,14990,12476,0,14612,24241,27089,14423,23658,0,3070
0,논산시,0,0,0,0,0,0,0,0,4,0,0,0,충청남도,0,2024,0,0,0,0,0,0,0,0,가야곡면,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0
3463,논산시,2135,0,1178,2081,3318,2816,0,1089,3135,1757,23,0,충청남도,741,2024,545,0,2219,262,0,2391,0,35,강경읍,1361,247,0,0,0,0,3028,938,0,835,5420,345,0,3499,2386,1889,1486,3975,0,1569,3081,1694,3424,3085,0,17
524,논산시,833,0,395,193,129,67,0,132,252,0,28,0,충청남도,1,2024,0,0,906,1,0,167,0,11,내동,294,0,0,0,0,0,396,0,0,1,292,0,0,135,39,1,622,125,0,150,154,163,215,188,0,1
3108,논산시,2423,0,2477,2928,2899,838,0,2050,2437,2913,258,0,충청남도,1642,2024,640,0,2244,1058,0,1753,0,538,벌곡면,4718,945,0,0,0,0,2416,61,0,1293,2350,660,2,2436,2300,1999,1824,3079,0,2706,3098,1595,2088,2744,0,988
473,논산시,10,0,0,0,2,1,0,2,0,9,0,0,충청남도,0,2024,5,0,4,0,0,0,0,0,상월면,665,5,0,0,0,0,0,0,0,0,33,0,0,0,62,4,0,0,0,0,246,0,9,0,0,1
0,논산시,0,0,0,0,0,1,0,0,0,131,0,0,충청남도,0,2024,0,0,0,0,0,0,0,0,양촌면,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0
2,논산시,0,0,0,20,0,0,0,12,0,0,0,0,충청남도,0,2024,0,0,19,0,0,7,0,0,연무읍,0,0,0,0,0,0,4,0,0,0,27,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0
750,논산시,1592,0,197,415,365,318,0,118,622,878,5,0,충청남도,66,2024,51,0,235,42,0,115,0,37,연산면,588,0,0,0,0,0,468,86,0,285,480,8,0,510,375,332,132,210,0,157,633,531,222,410,0,0
0,논산시,0,0,0,0,0,0,0,0,0,0,0,0,충청남도,0,2024,0,0,1,0,0,0,0,0,채운면,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109,당진시,69,0,128,18,218,170,0,170,9,77,0,0,충청남도,106,2024,3,0,301,78,0,113,0,0,고대면,35,4,0,0,0,0,78,1,0,1,82,29,0,165,40,86,175,138,0,123,74,3,145,5,0,73
125,당진시,155,0,40,92,24,324,0,43,37,4321,0,0,충청남도,46,2024,6,0,67,19,0,45,0,0,대덕동,1472,2,0,0,0,0,95,0,1,44,72,4,0,13,22,730,33,20,0,23,98,66,8,71,0,0
397,당진시,347,0,50,96,253,35,0,92,41,220,0,0,충청남도,32,2024,9,0,166,17,0,105,0,0,대호지면,96,165,0,0,0,0,153,1,0,15,113,1,0,92,80,158,70,102,0,67,87,94,81,92,0,4
110,당진시,146,0,7,67,8,6,0,6,73,97,4,0,충청남도,0,2024,16,0,5,1,0,14,0,2,면천면,205,84,0,0,0,0,95,9,0,21,101,2,0,7,39,13,20,15,0,25,181,54,116,97,0,1
1035,당진시,1663,0,200,990,444,925,0,165,981,492,2,0,충청남도,137,2024,77,0,268,118,0,374,0,2,석문면,812,18,0,0,0,0,600,0,0,352,106,34,0,246,469,51,185,403,0,392,225,808,201,154,0,10
550,당진시,219,0,890,495,245,469,6,805,169,764,8,0,충청남도,525,2024,28,0,1495,524,0,683,0,7,송산면,467,5,0,0,0,0,82,16,0,68,337,11,2,163,156,247,993,331,0,532,128,135,481,114,0,11
495,당진시,520,0,295,216,133,188,2,172,267,157,0,0,충청남도,158,2024,151,0,351,97,0,320,0,110,송악읍,413,45,0,0,0,0,189,21,0,140,282,68,1,199,252,126,213,207,0,221,267,389,259,185,0,193
75,당진시,116,0,147,77,57,59,0,116,66,959,0,0,충청남도,60,2024,40,0,150,39,0,107,0,0,수청동,168,1,0,0,0,0,41,34,0,53,226,24,0,32,60,371,143,57,0,52,202,128,84,196,0,6
921,당진시,458,0,262,288,261,168,0,297,683,499,0,0,충청남도,89,2024,36,0,525,49,0,149,0,0,순성면,698,63,0,0,0,0,317,1,0,43,1202,51,0,108,117,314,474,162,0,204,794,463,285,581,0,7
18,당진시,14,0,2,4,0,1,0,3,0,0,0,0,충청남도,1,2024,1,0,1,2,0,0,0,0,시곡동,7,0,0,0,0,0,23,0,0,1,3,0,0,0,1,0,2,1,0,0,7,2,4,7,0,0
2754,당진시,3603,0,3931,3994,1616,2918,9,1806,2157,4382,349,0,충청남도,1818,2024,921,0,4288,605,0,2420,0,255,신평면,3487,1405,0,0,0,0,2298,467,0,2630,7886,374,5,1578,2978,4750,2905,1886,0,1506,3315,6776,2446,4668,0,433
0,당진시,0,0,0,0,0,0,0,0,0,0,0,0,충청남도,0,2024,0,0,0,0,0,1,0,0,용연동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,당진시,391,0,254,311,256,218,0,233,698,657,1,0,충청남도,184,2024,64,0,403,69,0,243,0,5,우강면,751,10,0,0,0,0,440,39,0,93,310,46,0,320,174,301,264,185,0,408,461,186,294,358,0,17
0,당진시,0,0,0,0,0,0,0,0,0,0,0,0,충청남도,0,2024,0,0,0,0,0,0,0,0,우두동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2461,당진시,2409,0,2224,2667,899,1076,11,1652,2988,2828,322,0,충청남도,486,2024,1123,0,2864,355,0,1813,0,59,원당동,3961,69,0,0,0,0,2279,690,0,1396,2532,207,7,907,2205,492,2236,1396,0,737,2082,2356,1612,2425,0,8
1430,당진시,2208,0,786,1382,360,1073,0,775,478,619,0,0,충청남도,401,2024,215,0,721,184,0,406,0,0,읍내동,3998,0,0,0,0,0,1244,70,0,684,2189,45,0,587,1359,212,476,373,0,201,1747,1263,482,1472,0,0
142,당진시,231,0,72,48,82,88,0,34,44,108,0,0,충청남도,26,2024,3,0,98,9,0,34,0,0,정미면,210,0,0,0,0,0,208,7,0,3,14,22,0,52,20,23,52,115,0,69,266,70,89,78,0,0
